booking_id,booking_datetime,booking_hour,day_of_week,month,is_weekend,is_peak_hour,is_late_night,public_holiday,pickup_zone,pickup_zone_type,dropoff_zone,dropoff_zone_type,airport_trip,cbd_trip,distance_km,estimated_trip_duration_min,vehicle_type,payment_method,customer_segment,loyalty_tier,customer_tenure_days,rides_last_7_days,rides_last_30_days,customer_cancel_rate_90d,previous_customer_cancellations,avg_previous_wait_time_min,customer_rating,driver_rating,active_driver_supply_zone,booking_demand_zone,supply_demand_ratio,nearby_driver_count,drivers_declined_before_accept,driver_acceptance_time_sec,driver_distance_to_pickup_km,driver_eta_min,weather,is_raining,traffic_level,surge_multiplier,surge_changed_after_booking,promo_applied,promo_discount_sgd,estimated_fare_sgd,app_version,network_quality,customer_cancelled,cancel_reason
BK2026010629,6/4/2026 20:24,20,Monday,4,0,1,0,0,Orchard,Retail,Queenstown,Residential,0,0,10.4,20.7,GrabCar,Card,Occasional,,314,1,3,0.001,0,2,4.86,4.67,64,87,0.74,9,1,29,3.11,7.7,Clear,0,High,1.51,0,0,0,24.09,Current,Average,0,Not Cancelled
BK2026006224,26/2/2026 21:47,21,Thursday,2,0,0,0,0,Tampines,Residential,Jurong East,Mixed,0,0,2.47,5.3,JustGrab,GrabPay,Regular,Gold,505,2,11,0.001,0,7.1,4.79,4.69,73,49,1.49,2,0,28,1.58,6.2,Heavy Rain,1,Medium,1.27,1,0,0,7.73,Current,Good,0,Not Cancelled
BK2026014968,15/5/2026 20:40,20,Friday,5,0,1,0,0,Woodlands,Residential,CBD,Business,0,1,6.73,18.9,JustGrab,Card,New,,33,2,3,0.004,0,5.7,4.78,4.63,43,65,0.66,6,1,23,1.86,6.7,Clear,0,Severe,1.77,0,1,2,16.58,Current,Average,1,Driver took too long
BK2026015721,22/5/2026 18:05,18,Friday,5,0,1,0,0,Tampines,Residential,Ang Mo Kio,Residential,0,0,7.77,16.4,JustGrab,Card,Occasional,Gold,89,1,5,0.015,0,6.9,4.79,4.6,58,74,0.78,6,2,43,0.64,4.3,Clear,0,High,1.15,0,0,0,15.15,Current,Good,0,Not Cancelled
BK2026007371,8/3/2026 20:17,20,Sunday,3,1,1,0,0,Queenstown,Residential,Sentosa,Leisure,0,0,13.67,24.3,GrabCar Plus,Card,Occasional,,313,0,4,0.005,0,5.7,4.73,4.8,38,85,0.45,5,2,47,3.62,10.1,Clear,0,Medium,1.64,0,0,0,38.49,One version behind,Good,1,Found alternative transport
BK2026010051,1/4/2026 11:08,11,Wednesday,4,0,0,0,0,CBD,Business,Bukit Timah,Residential,0,1,5.38,8.9,JustGrab,GrabPay,Regular,Gold,336,1,13,0.011,0,6.2,4.69,5,97,74,1.31,14,0,34,2.09,4.1,Clear,0,Medium,1,0,0,0,10.52,One version behind,Good,0,Not Cancelled
BK2026016810,1/6/2026 1:42,1,Monday,6,0,0,1,0,CBD,Business,Tampines,Residential,0,1,7.91,11.6,GrabCar,Card,New,Silver,41,0,0,0.126,1,5.2,4.41,4.53,106,56,1.89,11,0,42,1,2.5,Clear,0,Low,1,0,0,0,14.16,Current,Average,0,Not Cancelled
BK2026016881,1/6/2026 16:07,16,Monday,6,0,0,0,0,CBD,Business,Yishun,Residential,0,1,14.99,28.3,JustGrab,GrabPay,High Value,Platinum,1640,12,36,0,0,4.5,4.77,4.39,83,59,1.41,12,0,6,0.2,1.5,Clear,0,Low,1,0,0,0,22.94,Current,Average,0,Not Cancelled
BK2026008111,15/3/2026 5:17,5,Sunday,3,1,0,1,0,Marina Bay,Business/Leisure,CBD,Business,0,1,5.6,10.8,JustGrab,Cash,New,,17,0,0,0.002,0,8.5,4.81,4.77,99,71,1.39,10,0,14,4.15,6.7,Clear,0,Low,1,0,0,0,10.98,One version behind,Good,0,Not Cancelled
BK2026015732,22/5/2026 20:23,20,Friday,5,0,1,0,0,Orchard,Retail,Punggol,Residential,0,0,11.67,33.6,GrabCar,Corporate,New,Silver,29,0,2,0.067,0,5.6,4.62,4.71,76,91,0.84,10,2,75,3.12,7.5,Clear,0,High,1.14,0,0,0,22.92,Current,Average,0,Not Cancelled
BK2026006308,27/2/2026 14:04,14,Friday,2,0,0,0,0,Orchard,Retail,Clementi,Student/Residential,0,0,11.23,23,GrabCar,Cash,Regular,Gold,923,0,10,0.001,0,5.1,5,4.64,93,73,1.27,9,0,5,0.58,3.1,Light Rain,1,High,1.27,0,0,0,22.73,Current,Good,0,Not Cancelled
BK2026007071,6/3/2026 6:31,6,Friday,3,0,0,0,0,Woodlands,Residential,Orchard,Retail,0,0,11.69,21.4,JustGrab,Card,Regular,Silver,251,2,11,0.005,0,3.3,4.2,4.48,86,50,1.72,11,0,21,0.2,1.7,Clear,0,High,1,0,0,0,18.64,Current,Good,0,Not Cancelled
BK2026000961,9/1/2026 12:42,12,Friday,1,0,0,0,0,CBD,Business,Jurong East,Mixed,0,1,10.01,23.5,GrabCar,Card,New,,31,0,1,0.005,0,7.4,4.79,4.65,103,57,1.81,13,0,20,3.93,11.1,Clear,0,Medium,1,0,1,2,15.97,One version behind,Poor,0,Not Cancelled
BK2026016717,31/5/2026 3:50,3,Sunday,5,1,0,1,0,Sentosa,Leisure,CBD,Business,0,1,8.88,23.6,JustGrab,Card,Occasional,,250,2,4,0.004,0,6.9,4.27,4.39,77,58,1.33,7,1,17,0.52,5.6,Heavy Rain,1,High,1.07,0,1,3,13.61,Current,Good,0,Not Cancelled
BK2026005383,19/2/2026 1:32,1,Thursday,2,0,0,1,0,Tampines,Residential,Orchard,Retail,0,0,7.33,17.4,GrabCar,Card,Regular,Silver,1003,1,8,0.005,0,4.4,4.66,4.89,72,46,1.57,5,2,52,0.96,4.1,Clear,0,High,1,0,0,0,14.2,Current,Average,0,Not Cancelled
BK2026016021,25/5/2026 2:42,2,Monday,5,0,0,1,0,Queenstown,Residential,Orchard,Retail,0,0,8.75,17,JustGrab,GrabPay,Regular,Silver,558,3,10,0.005,0,5.7,4.88,4.7,60,39,1.54,9,0,62,0.63,3,Clear,0,High,1,0,0,0,15.03,Current,Good,0,Not Cancelled
BK2026014067,7/5/2026 20:12,20,Thursday,5,0,1,0,0,Queenstown,Residential,CBD,Business,0,1,7.38,20.7,GrabCar Plus,Card,New,,4,1,2,0.005,0,3.6,4.98,4.49,40,79,0.51,2,0,65,2.95,9.9,Light Rain,1,High,1.4,1,0,0,20.93,Current,Good,1,Other
BK2026001404,13/1/2026 13:59,13,Tuesday,1,0,0,0,0,Serangoon,Residential,Marina Bay,Business/Leisure,0,1,23.24,46.5,JustGrab,Corporate,Regular,Platinum,234,1,10,0.065,2,4.5,5,4.8,93,48,1.94,4,0,18,0.55,2.1,Clear,0,Medium,1,0,0,0,33.78,One version behind,Good,0,Not Cancelled
BK2026005040,15/2/2026 17:46,17,Sunday,2,1,1,0,0,Marina Bay,Business/Leisure,Changi,Airport,1,1,14.35,23.6,GrabCar,Card,High Value,Platinum,577,6,18,0.007,0,8.9,4.75,4.81,63,79,0.8,7,2,60,3.47,8.5,Clear,0,Medium,1.26,0,0,0,27.14,One version behind,Average,0,Not Cancelled
BK2026013566,3/5/2026 11:25,11,Sunday,5,1,0,0,0,Queenstown,Residential,Woodlands,Residential,0,0,3.46,6.1,GrabCar,GrabPay,Occasional,Silver,645,1,2,0.004,0,8.1,4.99,4.42,73,40,1.82,10,0,11,1.56,5.2,Cloudy,0,Low,1,0,0,0,8.46,Current,Good,0,Not Cancelled
BK2026007940,13/3/2026 18:48,18,Friday,3,0,1,0,0,Woodlands,Residential,Sentosa,Leisure,0,0,8.31,20.6,JustGrab,GrabPay,Occasional,Gold,392,0,2,0.019,0,9.9,4.61,4.77,60,77,0.78,8,0,31,0.21,3.7,Light Rain,1,Severe,1.34,0,0,0,17.96,Current,Good,0,Not Cancelled
BK2026002295,21/1/2026 16:29,16,Wednesday,1,0,0,0,0,Serangoon,Residential,Changi,Airport,1,0,20.85,39.1,GrabFamily,GrabPay,New,,11,0,0,0.01,0,4.5,4.98,4.99,63,39,1.62,6,0,8,0.9,4,Cloudy,0,High,1,0,0,0,36.51,Current,Poor,0,Not Cancelled
BK2026006418,28/2/2026 14:41,14,Saturday,2,1,0,0,0,Punggol,Residential,Ang Mo Kio,Residential,0,0,11.34,21.6,GrabShare,Cash,Regular,Silver,667,1,8,0.002,0,4.8,4.46,4.62,86,65,1.32,4,0,21,0.2,2.9,Light Rain,1,High,1.07,0,0,0,17.22,Outdated,Average,0,Not Cancelled
BK2026015324,19/5/2026 2:41,2,Tuesday,5,0,0,1,0,Queenstown,Residential,Serangoon,Residential,0,0,11.43,19.7,JustGrab,Card,New,,38,0,2,0.062,0,6.5,4.46,4.6,84,43,1.95,6,3,77,1.42,4.6,Cloudy,0,Low,1,0,0,0,18.17,Current,Average,1,Driver took too long
BK2026011665,15/4/2026 23:46,23,Wednesday,4,0,0,1,0,Jurong East,Mixed,Tampines,Residential,0,0,9.32,12.8,JustGrab,Card,Occasional,,540,0,4,0.003,0,6.1,4.62,4.58,73,44,1.66,11,3,97,2.22,5.8,Clear,0,Low,1,0,1,5,10.12,One version behind,Poor,0,Not Cancelled
BK2026008561,19/3/2026 4:55,4,Thursday,3,0,0,1,0,Orchard,Retail,Marina Bay,Business/Leisure,0,1,6.36,11,JustGrab,Card,Occasional,,430,1,5,0.001,0,7.8,4.17,4.64,105,69,1.52,12,1,21,0.78,2.9,Cloudy,0,Low,1,0,1,5,6.8,Current,Good,0,Not Cancelled
BK2026015771,23/5/2026 5:08,5,Saturday,5,1,0,1,0,CBD,Business,Serangoon,Residential,0,1,2.56,4.6,GrabFamily,Card,Occasional,,65,0,2,0.095,1,8.3,4.44,4.66,85,69,1.23,13,0,31,2.94,5.1,Clear,0,Low,1,0,0,0,7.79,Current,Good,0,Not Cancelled
BK2026004232,8/2/2026 13:47,13,Sunday,2,1,0,0,0,Yishun,Residential,Woodlands,Residential,0,0,28.7,38.7,JustGrab,Card,New,,43,1,1,0.004,0,6.5,4.08,4.54,63,42,1.5,10,2,36,2.49,8.5,Clear,0,Low,1,0,0,0,38.58,One version behind,Good,0,Not Cancelled
BK2026014060,7/5/2026 18:54,18,Thursday,5,0,1,0,0,Serangoon,Residential,Tampines,Residential,0,0,6.17,13.8,JustGrab,GrabPay,Occasional,,268,2,5,0.211,2,6.9,4.57,4.96,38,77,0.49,7,1,59,5.79,15.5,Light Rain,1,Severe,1.7,0,0,0,16.47,Current,Good,1,Driver took too long
BK2026002832,26/1/2026 17:16,17,Monday,1,0,1,0,0,CBD,Business,Jurong East,Mixed,0,1,7.23,13.3,JustGrab,Cash,Regular,Platinum,1233,1,12,0.083,1,4.1,4.71,4.57,75,97,0.77,7,1,32,5.46,16.4,Clear,0,Medium,1.06,0,0,0,13.44,One version behind,Good,1,Found alternative transport
BK2026013757,5/5/2026 3:32,3,Tuesday,5,0,0,1,0,Tampines,Residential,CBD,Business,0,1,4.19,7.8,GrabCar Plus,GrabPay,Occasional,Silver,471,0,4,0.009,0,9.1,4.59,4.65,64,45,1.42,7,1,60,1.46,3.7,Clear,0,Low,1,0,0,0,10.68,Current,Good,0,Not Cancelled
BK2026015748,23/5/2026 0:16,0,Saturday,5,1,0,1,0,Woodlands,Residential,Punggol,Residential,0,0,18.3,35.7,JustGrab,GrabPay,Regular,Platinum,1234,1,16,0.006,0,5.2,4.42,4.66,56,40,1.4,9,0,14,0.55,2.6,Clear,0,Medium,1,0,0,0,27.3,Current,Good,0,Not Cancelled
BK2026005901,24/2/2026 1:07,1,Tuesday,2,0,0,1,0,Jurong East,Mixed,Bukit Timah,Residential,0,0,9.64,13.1,JustGrab,GrabPay,Occasional,,421,1,2,0.012,0,4.4,4.63,5,71,42,1.69,6,1,50,0.5,3,Clear,0,Low,1,0,1,3,12.49,One version behind,Good,0,Not Cancelled
BK2026008394,17/3/2026 16:39,16,Tuesday,3,0,0,0,0,Clementi,Student/Residential,Ang Mo Kio,Residential,0,0,12.78,20,JustGrab,Card,New,,35,0,1,0.006,0,7.8,4.37,4.59,69,36,1.92,8,0,48,4.51,8.3,Clear,0,Medium,1,0,0,0,19.62,One version behind,Average,0,Not Cancelled
BK2026008876,21/3/2026 21:14,21,Saturday,3,1,0,0,0,Orchard,Retail,Changi,Airport,1,0,24.8,57.1,GrabCar,Corporate,Regular,Gold,1311,4,11,0.054,1,5.8,4.88,4.66,100,75,1.33,10,0,44,0.86,2.8,Clear,0,High,1,0,1,2,36.78,One version behind,Poor,0,Not Cancelled
BK2026001664,15/1/2026 20:41,20,Thursday,1,0,1,0,0,Punggol,Residential,Ang Mo Kio,Residential,0,0,5.28,7.6,GrabShare,Card,New,,8,0,1,0.008,0,4.9,4.68,5,48,68,0.71,8,1,26,2.24,5.5,Clear,0,Medium,1.53,0,0,0,11.92,Current,Good,0,Not Cancelled
BK2026004079,7/2/2026 3:37,3,Saturday,2,1,0,1,0,Bukit Timah,Residential,Changi,Airport,1,0,18.48,36.1,GrabCar,GrabPay,Regular,Gold,755,0,8,0.013,0,6,4.62,4.77,64,41,1.56,11,4,69,4.98,11.8,Clear,0,High,1,0,1,5,24.09,Current,Average,1,Found alternative transport
BK2026011555,15/4/2026 3:00,3,Wednesday,4,0,0,1,0,Orchard,Retail,Jurong East,Mixed,0,0,19.57,44.6,GrabCar,Cash,New,,35,0,1,0.051,1,5.7,4.55,4.96,104,81,1.28,11,0,12,1.92,6.8,Light Rain,1,Medium,1.19,0,0,0,35.56,One version behind,Good,0,Not Cancelled
BK2026015647,22/5/2026 4:24,4,Friday,5,0,0,1,0,Changi,Airport,CBD,Business,1,1,15.06,26,GrabFamily,GrabPay,High Value,Gold,1672,2,26,0.008,0,4.6,4.92,4.48,75,70,1.07,12,0,8,2.3,6.8,Cloudy,0,Medium,1,0,0,0,27.16,Current,Good,0,Not Cancelled
BK2026001933,18/1/2026 10:11,10,Sunday,1,1,0,0,0,Clementi,Student/Residential,Sentosa,Leisure,0,0,12.06,22.3,JustGrab,GrabPay,New,,9,0,1,0.063,0,4,4.69,4.64,63,47,1.34,15,0,54,3.32,5.9,Clear,0,Low,1,0,0,0,19.14,Current,Good,0,Not Cancelled
BK2026002936,27/1/2026 20:49,20,Tuesday,1,0,1,0,0,Yishun,Residential,Changi,Airport,1,0,18.7,63.2,JustGrab,Cash,New,Silver,23,1,4,0.013,0,3.7,4.72,5,43,84,0.51,10,0,19,4.48,10.6,Clear,0,Severe,1.25,0,1,10,25.93,Current,Good,1,Fare too high
BK2026012259,21/4/2026 16:20,16,Tuesday,4,0,0,0,0,Marina Bay,Business/Leisure,Marina Bay,Business/Leisure,0,1,3.87,5.8,GrabCar,GrabPay,Regular,Platinum,544,2,8,0.048,1,6.3,4.47,4.68,86,75,1.15,12,1,22,0.85,3.3,Cloudy,0,Medium,1,0,0,0,8.88,Current,Good,0,Not Cancelled
BK2026003402,1/2/2026 0:16,0,Sunday,2,1,0,1,0,Tampines,Residential,Woodlands,Residential,0,0,11.65,25.9,JustGrab,Card,Occasional,,69,1,5,0.107,1,3,5,4.94,58,43,1.35,6,0,57,3.08,8.4,Clear,0,High,1,0,0,0,19.14,Current,Average,0,Not Cancelled
BK2026017238,5/6/2026 1:19,1,Friday,6,0,0,1,0,Marina Bay,Business/Leisure,Serangoon,Residential,0,1,6.6,12,JustGrab,Card,Regular,Gold,566,1,7,0.039,1,4.5,4.57,4.91,115,73,1.58,13,0,11,2.53,7.1,Heavy Rain,1,Medium,1.12,0,0,0,13,Current,Good,0,Not Cancelled
BK2026006617,2/3/2026 9:23,9,Monday,3,0,1,0,0,Clementi,Student/Residential,Punggol,Residential,0,0,10.93,14.7,GrabCar Plus,GrabPay,Occasional,Silver,87,0,4,0.01,0,7.1,4.85,4.84,45,63,0.71,5,1,40,2.54,6.2,Cloudy,0,Low,1.41,0,0,0,27.41,One version behind,Average,0,Not Cancelled
BK2026005764,22/2/2026 14:38,14,Sunday,2,1,0,0,0,CBD,Business,Serangoon,Residential,0,1,10.06,15.7,JustGrab,Cash,Occasional,,233,0,6,0.001,0,6,5,4.73,95,66,1.44,7,0,44,1.16,3.7,Clear,0,Medium,1,0,0,0,16.25,Current,Average,0,Not Cancelled
BK2026012718,25/4/2026 12:46,12,Saturday,4,1,0,0,0,Woodlands,Residential,Punggol,Residential,0,0,5.91,8.7,GrabCar Plus,Corporate,High Value,Platinum,896,5,21,0.005,0,9.3,4.74,4.63,85,50,1.7,7,0,24,3.12,8,Heavy Rain,1,Medium,1.17,0,0,0,14.65,Current,Average,0,Not Cancelled
BK2026004543,11/2/2026 6:10,6,Wednesday,2,0,0,0,0,Clementi,Student/Residential,Jurong East,Mixed,0,0,7,13.1,GrabCar,GrabPay,New,,40,0,1,0.014,0,7.1,4.32,4.46,79,42,1.88,11,0,28,1.34,4.4,Cloudy,0,Medium,1,0,0,0,13.31,One version behind,Average,0,Not Cancelled
BK2026001778,16/1/2026 21:37,21,Friday,1,0,0,0,0,Changi,Airport,Marina Bay,Business/Leisure,1,1,17.61,27.3,JustGrab,GrabPay,Regular,Gold,847,3,14,0.01,0,2.9,4.66,4.61,66,63,1.05,8,0,21,1.9,4.8,Cloudy,0,Medium,1,0,0,0,25.57,Outdated,Good,0,Not Cancelled
BK2026000559,5/1/2026 21:48,21,Monday,1,0,0,0,0,Punggol,Residential,Marina Bay,Business/Leisure,0,1,19.53,56.4,GrabCar,Card,Occasional,,178,1,2,0.066,1,7.2,4.59,4.6,70,32,2.19,9,0,12,0.48,2.1,Clear,0,High,1,0,0,0,32.72,One version behind,Average,0,Not Cancelled
BK2026007792,12/3/2026 9:19,9,Thursday,3,0,1,0,0,Punggol,Residential,Marina Bay,Business/Leisure,0,1,10.38,18,JustGrab,Cash,Regular,Silver,856,2,10,0.002,0,6.6,5,4.62,46,54,0.85,2,2,69,1.18,3.8,Clear,0,Low,1.05,0,1,8,9.4,One version behind,Good,0,Not Cancelled
BK2026008177,15/3/2026 17:25,17,Sunday,3,1,1,0,0,Ang Mo Kio,Residential,Jurong East,Mixed,0,0,5.05,11.7,GrabShare,Card,Regular,Gold,877,1,13,0.012,0,5.9,4.7,4.86,46,62,0.74,3,0,13,3.95,9.5,Cloudy,0,Medium,1.38,0,0,0,11.42,Current,Good,0,Not Cancelled
BK2026009147,24/3/2026 0:48,0,Tuesday,3,0,0,1,0,Woodlands,Residential,Jurong East,Mixed,0,0,18.19,47.1,GrabCar,GrabPay,Regular,Gold,669,1,14,0,0,7.2,4.36,4.7,73,43,1.7,9,2,54,2.8,8.9,Clear,0,High,1,0,0,0,30.08,Current,Good,1,Other
BK2026015838,23/5/2026 15:56,15,Saturday,5,1,0,0,0,Punggol,Residential,Queenstown,Residential,0,0,14.92,21.8,JustGrab,Card,Regular,Gold,1389,0,8,0.015,0,10.2,4.4,4.69,67,45,1.49,5,0,38,0.51,2.1,Clear,0,Medium,1,0,0,0,22.08,Current,Good,0,Not Cancelled
BK2026014696,13/5/2026 11:31,11,Wednesday,5,0,0,0,0,Jurong East,Mixed,Yishun,Residential,0,0,4.18,7.9,JustGrab,Card,Regular,Gold,748,1,6,0.015,0,6.7,4.35,4.86,60,50,1.2,11,0,6,4.36,6.6,Clear,0,Low,1,0,0,0,9.14,Current,Good,0,Not Cancelled
BK2026007549,10/3/2026 8:06,8,Tuesday,3,0,1,0,0,Ang Mo Kio,Residential,Jurong East,Mixed,0,0,4.25,10.9,GrabFamily,Cash,Occasional,Gold,354,2,5,0.044,1,8.1,4.16,4.75,45,62,0.73,5,2,79,2.33,10.1,Cloudy,0,High,1.36,0,0,0,12.88,One version behind,Average,1,Fare too high
BK2026007406,9/3/2026 2:41,2,Monday,3,0,0,1,0,Queenstown,Residential,Punggol,Residential,0,0,5.67,10.6,GrabCar,GrabPay,Regular,Silver,368,0,11,0.042,1,7.7,4.76,4.87,60,49,1.22,15,1,31,1.72,5.6,Cloudy,0,Medium,1,0,0,0,11.5,Current,Good,0,Not Cancelled
BK2026005889,23/2/2026 22:43,22,Monday,2,0,0,0,0,Orchard,Retail,Bukit Timah,Residential,0,0,3.3,7.4,GrabCar Plus,GrabPay,New,,28,2,2,0.004,0,6.5,4.53,4.92,94,75,1.25,16,0,36,0.76,3.7,Heavy Rain,1,High,1.12,0,1,8,4,Current,Good,0,Not Cancelled
BK2026006557,1/3/2026 22:56,22,Sunday,3,1,0,0,0,Orchard,Retail,Yishun,Residential,0,0,24.38,50.5,GrabFamily,GrabPay,Occasional,Gold,55,1,6,0.006,0,6.7,4.45,4.8,122,67,1.82,9,0,62,1.14,2.8,Cloudy,0,Low,1,0,1,3,39.63,Outdated,Average,0,Not Cancelled
BK2026006178,26/2/2026 12:56,12,Thursday,2,0,0,0,0,Bukit Timah,Residential,Jurong East,Mixed,0,0,7.6,16.6,GrabCar,GrabPay,Regular,Gold,1012,4,14,0.003,0,5.8,4.54,4.63,72,32,2.25,9,1,52,6.11,17,Clear,0,High,1,0,1,2,12.41,Current,Good,1,Other
BK2026017691,9/6/2026 10:11,10,Tuesday,6,0,0,0,0,Orchard,Retail,Woodlands,Residential,0,0,7.49,13.6,JustGrab,Card,Regular,Silver,1315,2,11,0.004,0,4.7,5,4.54,85,60,1.42,10,0,8,1.55,4.5,Clear,0,High,1,0,0,0,13.3,Current,Good,0,Not Cancelled
BK2026000057,1/1/2026 9:08,9,Thursday,1,0,1,0,1,Sentosa,Leisure,Orchard,Retail,0,0,6.86,14.3,JustGrab,GrabPay,Regular,Silver,1024,1,11,0.001,0,2.9,4.27,4.45,43,76,0.57,6,3,73,2.3,8,Clear,0,Medium,1.58,0,0,0,16.9,Current,Good,1,Changed plans/weather
BK2026002042,19/1/2026 8:19,8,Monday,1,0,1,0,0,Orchard,Retail,Marina Bay,Business/Leisure,0,1,12.15,23.2,GrabCar Plus,Card,Occasional,Silver,450,2,5,0.004,0,5,4.47,5,67,92,0.73,9,0,26,2.23,6.1,Clear,0,Medium,1.48,0,0,0,32.07,Current,Average,0,Not Cancelled
BK2026003145,29/1/2026 17:54,17,Thursday,1,0,1,0,0,Changi,Airport,Yishun,Residential,1,0,22.39,54.2,JustGrab,Corporate,Regular,Silver,1001,0,11,0.052,1,5.2,4.63,4.87,42,96,0.44,2,3,89,4.02,11.9,Clear,0,Severe,1.49,0,0,0,45.33,Current,Average,1,Driver took too long
BK2026010890,9/4/2026 9:11,9,Thursday,4,0,1,0,0,CBD,Business,Changi,Airport,1,1,15.16,29,JustGrab,Card,Occasional,,141,0,5,0.001,0,11.1,4.42,4.59,71,70,1.01,9,0,23,1.39,4.9,Clear,0,Medium,1.09,1,0,0,24.63,One version behind,Good,0,Not Cancelled
BK2026012492,23/4/2026 13:29,13,Thursday,4,0,0,0,0,Marina Bay,Business/Leisure,CBD,Business,0,1,7.77,17.2,JustGrab,Card,Regular,Silver,1181,1,14,0.001,0,4.6,4.96,4.79,87,62,1.4,14,0,24,1.65,4.5,Cloudy,0,High,1,0,0,0,14.02,Current,Average,0,Not Cancelled
BK2026008986,22/3/2026 20:02,20,Sunday,3,1,1,0,0,Ang Mo Kio,Residential,CBD,Business,0,1,7.93,16.4,GrabShare,Corporate,High Value,Platinum,723,3,18,0.002,0,4,4.84,4.74,41,77,0.53,2,2,62,4.95,19,Light Rain,1,High,1.57,0,0,0,16.88,Current,Average,1,Found alternative transport
BK2026002732,25/1/2026 16:25,16,Sunday,1,1,0,0,0,Marina Bay,Business/Leisure,Changi,Airport,1,1,12.99,19.3,JustGrab,GrabPay,Occasional,Silver,39,1,5,0.001,0,6.4,4.57,4.64,101,60,1.68,14,1,57,1.85,7,Clear,0,Medium,1,0,0,0,19.76,Current,Good,0,Not Cancelled
BK2026016462,28/5/2026 21:48,21,Thursday,5,0,0,0,0,Marina Bay,Business/Leisure,Changi,Airport,1,1,36.99,79.5,JustGrab,GrabPay,High Value,Platinum,1190,5,15,0.002,0,5.5,4.94,4.55,92,74,1.24,12,0,20,2.49,7.9,Cloudy,0,Medium,1,0,0,0,52.18,Current,Good,0,Not Cancelled
BK2026017442,7/6/2026 0:50,0,Sunday,6,1,0,1,0,Marina Bay,Business/Leisure,Changi,Airport,1,1,10.43,18.4,GrabCar Plus,Card,Occasional,Silver,644,1,4,0.001,0,4.3,5,4.75,94,72,1.31,13,0,13,2.08,4.3,Clear,0,Medium,1,0,1,5,15.79,One version behind,Good,0,Not Cancelled
BK2026006538,1/3/2026 18:16,18,Sunday,3,1,1,0,0,Clementi,Student/Residential,Changi,Airport,1,0,16,57.9,GrabCar,Cash,New,,23,0,2,0.013,0,7.4,4.82,4.39,57,62,0.92,4,3,79,1.35,6.7,Clear,0,Severe,1.23,0,0,0,33.07,Current,Good,1,App or payment issue
BK2026010311,3/4/2026 22:13,22,Friday,4,0,0,0,0,Jurong East,Mixed,Ang Mo Kio,Residential,0,0,6.64,11,GrabShare,GrabPay,New,Silver,23,0,0,0.26,2,8.5,4.62,5,67,45,1.49,4,1,35,2.39,5.3,Clear,0,Medium,1,1,0,0,11.05,Current,Poor,1,Wrong pickup/dropoff
BK2026009021,23/3/2026 2:54,2,Monday,3,0,0,1,0,Queenstown,Residential,Jurong East,Mixed,0,0,3.28,6.1,JustGrab,GrabPay,Regular,Silver,871,4,18,0,0,9.3,4.71,4.88,65,48,1.35,5,0,37,2.9,6.6,Clear,0,High,1,0,0,0,7.98,Current,Good,0,Not Cancelled
BK2026014541,12/5/2026 1:02,1,Tuesday,5,0,0,1,0,Punggol,Residential,Tampines,Residential,0,0,13.04,33.5,GrabCar,Cash,Occasional,,218,0,1,0.007,0,7.5,4.57,4.66,85,55,1.55,12,0,41,1.17,3.6,Cloudy,0,High,1,0,0,0,22.61,Current,Average,0,Not Cancelled
BK2026007081,6/3/2026 7:49,7,Friday,3,0,1,0,0,Serangoon,Residential,CBD,Business,0,1,13.4,30.5,JustGrab,GrabPay,Occasional,Silver,84,0,2,0.057,1,4.7,4.64,4.79,60,73,0.82,6,0,18,0.24,1.8,Cloudy,0,Severe,1.28,0,0,0,25.47,Current,Good,0,Not Cancelled
BK2026017933,11/6/2026 13:23,13,Thursday,6,0,0,0,0,Sentosa,Leisure,Tampines,Residential,0,0,9.75,19.4,JustGrab,GrabPay,New,,11,2,3,0.002,0,8.1,4.51,4.74,67,50,1.34,8,1,35,2.14,7.2,Cloudy,0,High,1,0,1,3,13.37,Current,Good,0,Not Cancelled
BK2026019126,22/6/2026 23:53,23,Monday,6,0,0,1,0,Ang Mo Kio,Residential,Marina Bay,Business/Leisure,0,1,20.66,48.5,GrabCar,GrabPay,Regular,Gold,1266,4,13,0.006,0,3.4,4.72,4.89,71,50,1.42,12,0,8,1.18,4.4,Clear,0,Medium,1,0,0,0,33.05,One version behind,Average,0,Not Cancelled
BK2026002350,22/1/2026 5:57,5,Thursday,1,0,0,1,0,CBD,Business,Ang Mo Kio,Residential,0,1,12.2,26,GrabFamily,Card,High Value,Platinum,1294,5,22,0.007,0,6.9,5,4.86,85,64,1.33,8,1,54,3.46,6.4,Clear,0,Low,1,0,0,0,23.32,Current,Poor,0,Not Cancelled
BK2026002206,21/1/2026 1:26,1,Wednesday,1,0,0,1,0,Ang Mo Kio,Residential,Jurong East,Mixed,0,0,14.13,40.6,JustGrab,GrabPay,Regular,Silver,1332,1,10,0.007,0,6.5,4.43,4.62,68,44,1.55,4,2,61,2.6,8.9,Cloudy,0,High,1,0,0,0,23.51,Current,Good,0,Not Cancelled
BK2026010837,8/4/2026 22:08,22,Wednesday,4,0,0,0,0,Sentosa,Leisure,Tampines,Residential,0,0,9.88,15,JustGrab,Cash,High Value,Platinum,574,1,26,0.008,0,7.5,4.99,5,63,36,1.75,14,0,14,1.65,5.4,Cloudy,0,Medium,1,0,0,0,15.97,Current,Average,0,Not Cancelled
