booking_id,booking_datetime,booking_hour,day_of_week,month,is_weekend,is_peak_hour,is_late_night,public_holiday,pickup_zone,pickup_zone_type,dropoff_zone,dropoff_zone_type,airport_trip,cbd_trip,distance_km,estimated_trip_duration_min,vehicle_type,payment_method,customer_segment,loyalty_tier,customer_tenure_days,rides_last_7_days,rides_last_30_days,customer_cancel_rate_90d,previous_customer_cancellations,avg_previous_wait_time_min,customer_rating,driver_rating,active_driver_supply_zone,booking_demand_zone,supply_demand_ratio,nearby_driver_count,drivers_declined_before_accept,driver_acceptance_time_sec,driver_distance_to_pickup_km,driver_eta_min,eta_change_min,weather,is_raining,traffic_level,surge_multiplier,surge_changed_after_booking,promo_applied,promo_discount_sgd,estimated_fare_sgd,app_version,network_quality,customer_cancelled,cancel_reason
BK2026018846,2026-06-20 08:00:35,8,Saturday,6,1,1,0,0,Marina Bay,Business/Leisure,Ang Mo Kio,Residential,0,1,15.42,28.7,JustGrab,GrabPay,Occasional,,309,2,6,0.018,0,4.8,4.93,4.6,67,92,0.73,8,0,53,4.39,13.3,-1.3,Clear,0,Medium,1.6,0,0,0,33.15,Current,Poor,1,Driver took too long
BK2026001976,2026-01-18 19:53:01,19,Sunday,1,1,1,0,0,Punggol,Residential,Bukit Timah,Residential,0,0,5.84,16.3,GrabCar Plus,Card,Regular,Platinum,1090,1,12,0.004,0,3.4,4.94,4.97,42,63,0.67,10,3,80,4.14,12.2,2.2,Clear,0,Severe,1.26,0,0,0,16.19,Current,Poor,1,Fare too high
BK2026006148,2026-02-26 06:24:41,6,Thursday,2,0,0,0,0,Bukit Timah,Residential,Clementi,Student/Residential,0,0,6.81,14.2,JustGrab,Corporate,Occasional,Gold,635,0,3,0.004,0,2.7,4.38,4.88,77,56,1.38,13,0,11,0.77,4.2,3.9,Heavy Rain,1,High,1.1,0,0,0,13.37,Current,Good,0,Not Cancelled
BK2026002842,2026-01-26 20:08:21,20,Monday,1,0,1,0,0,Serangoon,Residential,CBD,Business,0,1,10.71,21.9,JustGrab,Corporate,New,Silver,7,0,0,0.107,1,12.7,4.34,4.59,49,82,0.6,1,1,22,2.47,8.8,3.9,Cloudy,0,Medium,1.39,0,0,0,22.06,One version behind,Average,1,Driver took too long
BK2026016995,2026-06-02 21:27:21,21,Tuesday,6,0,0,0,0,Queenstown,Residential,Ang Mo Kio,Residential,0,0,3.64,8.2,GrabCar,Card,Regular,Gold,842,3,13,0.002,0,4.4,4.74,4.96,68,40,1.7,5,0,8,6.1,11.6,2.7,Cloudy,0,High,1.0,0,0,0,8.91,Current,Average,0,Not Cancelled
BK2026007518,2026-03-10 01:59:24,1,Tuesday,3,0,0,1,0,Jurong East,Mixed,Marina Bay,Business/Leisure,0,1,8.54,12.5,JustGrab,Card,Regular,Silver,1261,3,16,0.007,0,6.6,4.71,4.8,73,42,1.74,4,0,8,0.56,2.0,-2.3,Clear,0,Low,1.0,0,1,2,12.27,Current,Good,0,Not Cancelled
BK2026015442,2026-05-20 06:06:01,6,Wednesday,5,0,0,0,0,Changi,Airport,Ang Mo Kio,Residential,1,0,15.32,35.1,JustGrab,Card,Regular,Silver,1237,1,7,0.093,1,8.5,4.84,4.93,80,69,1.16,7,1,14,1.0,3.8,4.0,Clear,0,Severe,1.06,0,0,0,25.06,Current,Good,0,Not Cancelled
BK2026011565,2026-04-15 05:21:17,5,Wednesday,4,0,0,1,0,Marina Bay,Business/Leisure,Changi,Airport,1,1,11.59,17.7,JustGrab,GrabPay,High Value,Platinum,384,5,19,0.003,0,6.4,4.72,4.6,93,67,1.39,16,0,31,0.45,1.8,2.2,Cloudy,0,Low,1.0,0,0,0,18.09,Current,Good,0,Not Cancelled
BK2026007843,2026-03-12 20:02:50,20,Thursday,3,0,1,0,0,Woodlands,Residential,Marina Bay,Business/Leisure,0,1,3.15,4.8,GrabCar,Cash,Occasional,Silver,383,0,7,0.003,0,7.8,4.62,4.82,47,65,0.72,5,0,39,2.65,6.3,0.4,Clear,0,Medium,1.47,0,0,0,9.63,Current,Good,0,Not Cancelled
BK2026017019,2026-06-03 03:28:43,3,Wednesday,6,0,0,1,0,Tampines,Residential,Bukit Timah,Residential,0,0,7.67,12.9,GrabCar,GrabPay,High Value,Platinum,1308,7,29,0.003,0,6.1,4.78,4.69,63,36,1.75,13,0,32,1.96,3.7,-2.8,Clear,0,Low,1.0,0,0,0,14.05,Current,Good,0,Not Cancelled
BK2026008487,2026-03-18 11:50:58,11,Wednesday,3,0,0,0,0,Ang Mo Kio,Residential,Clementi,Student/Residential,0,0,13.77,31.1,JustGrab,Card,Regular,Gold,924,3,9,0.013,0,10.1,4.16,4.35,70,58,1.21,15,0,15,0.95,4.6,6.4,Light Rain,1,High,1.24,0,0,0,25.46,One version behind,Good,0,Not Cancelled
BK2026012751,2026-04-25 22:20:14,22,Saturday,4,1,0,0,0,CBD,Business,Tampines,Residential,0,1,3.19,7.4,GrabCar,GrabPay,Occasional,Silver,30,1,5,0.049,0,4.9,4.63,4.79,102,68,1.5,11,0,21,2.01,6.0,3.2,Clear,0,Severe,1.2,0,1,2,7.03,Current,Poor,0,Not Cancelled
BK2026003028,2026-01-28 15:13:59,15,Wednesday,1,0,0,0,0,Marina Bay,Business/Leisure,Ang Mo Kio,Residential,0,1,2.31,5.2,GrabCar Plus,Corporate,Occasional,Silver,325,2,6,0.088,2,5.4,4.68,4.22,110,58,1.9,14,1,47,1.68,4.1,3.0,Cloudy,0,Medium,1.0,0,0,0,7.7,Current,Good,0,Not Cancelled
BK2026017845,2026-06-10 19:55:46,19,Wednesday,6,0,1,0,0,Orchard,Retail,Serangoon,Residential,0,0,6.68,18.7,GrabCar,Card,Regular,Silver,1350,1,9,0.057,1,7.7,4.58,4.75,57,102,0.56,9,5,134,3.64,13.8,3.5,Heavy Rain,1,Severe,1.76,1,0,0,19.38,One version behind,Average,1,Driver took too long
BK2026006900,2026-03-04 18:34:40,18,Wednesday,3,0,1,0,0,Changi,Airport,CBD,Business,1,1,17.71,46.6,JustGrab,GrabPay,High Value,Platinum,368,2,19,0.001,0,4.8,4.55,4.56,43,97,0.44,5,1,24,3.46,11.8,2.8,Clear,0,High,1.62,1,0,0,39.52,One version behind,Good,1,Fare too high
BK2026019085,2026-06-22 16:10:53,16,Monday,6,0,0,0,0,Changi,Airport,Woodlands,Residential,1,0,15.02,25.9,GrabShare,Card,New,,19,0,3,0.012,0,6.1,4.66,4.86,65,81,0.8,5,1,23,0.25,2.9,6.8,Light Rain,1,Medium,1.19,0,0,0,22.86,Current,Average,0,Not Cancelled
BK2026013923,2026-05-06 10:55:21,10,Wednesday,5,0,0,0,0,CBD,Business,Marina Bay,Business/Leisure,0,1,9.82,26.4,JustGrab,GrabPay,High Value,Platinum,1983,3,16,0.006,0,9.3,4.87,4.45,99,77,1.29,9,0,17,0.91,4.9,0.6,Light Rain,1,High,1.2,0,0,0,19.34,Current,Good,0,Not Cancelled
BK2026014542,2026-05-12 01:04:55,1,Tuesday,5,0,0,1,0,Jurong East,Mixed,Sentosa,Leisure,0,0,13.56,31.5,JustGrab,GrabPay,Occasional,,502,0,4,0.069,1,7.0,4.57,4.8,83,44,1.89,14,0,46,1.71,4.8,-0.7,Clear,0,Medium,1.0,0,1,5,16.82,Current,Average,0,Not Cancelled
BK2026000729,2026-01-07 08:46:03,8,Wednesday,1,0,1,0,0,Clementi,Student/Residential,Punggol,Residential,0,0,6.22,14.9,JustGrab,Card,Regular,Gold,984,3,10,0.004,0,7.5,5.0,4.64,37,71,0.52,8,2,113,4.29,12.0,3.4,Clear,0,High,1.55,0,0,0,15.71,Current,Average,1,Driver took too long
BK2026009708,2026-03-29 07:03:20,7,Sunday,3,1,1,0,0,Changi,Airport,Orchard,Retail,1,0,23.44,45.6,JustGrab,Card,Occasional,Gold,350,0,1,0.078,1,7.6,4.85,4.82,34,89,0.38,3,0,7,2.21,6.0,3.4,Clear,0,Low,1.44,0,0,0,44.71,One version behind,Average,1,Driver took too long
BK2026013741,2026-05-04 23:41:24,23,Monday,5,0,0,1,0,Serangoon,Residential,Woodlands,Residential,0,0,6.39,11.7,GrabCar,Card,Regular,Platinum,738,3,14,0.067,1,7.9,4.63,5.0,81,61,1.33,4,1,45,1.54,5.5,-3.5,Clear,0,High,1.0,0,0,0,12.45,Current,Average,0,Not Cancelled
BK2026016778,2026-05-31 19:40:43,19,Sunday,5,1,1,0,0,Sentosa,Leisure,Yishun,Residential,0,0,13.47,34.9,JustGrab,GrabPay,Regular,Silver,846,2,10,0.001,0,7.0,5.0,4.74,48,96,0.5,6,1,69,3.48,10.1,1.2,Heavy Rain,1,High,1.45,0,0,0,28.5,Current,Good,1,Driver took too long
BK2026017831,2026-06-10 15:16:10,15,Wednesday,6,0,0,0,0,CBD,Business,Bukit Timah,Residential,0,1,2.19,4.0,GrabCar,Corporate,New,,18,0,1,0.003,0,6.6,4.87,4.68,94,76,1.24,18,0,13,0.2,2.8,5.0,Light Rain,1,Low,1.12,0,0,0,7.06,Current,Good,0,Not Cancelled
BK2026016948,2026-06-02 10:44:35,10,Tuesday,6,0,0,0,0,Clementi,Student/Residential,Changi,Airport,1,0,26.86,42.3,GrabShare,Cash,Occasional,,640,1,4,0.014,0,4.9,4.43,4.99,66,36,1.83,5,0,20,1.27,4.2,2.0,Clear,0,Medium,1.0,0,1,3,29.85,Current,Good,0,Not Cancelled
BK2026003769,2026-02-04 06:10:22,6,Wednesday,2,0,0,0,0,Jurong East,Mixed,Tampines,Residential,0,0,5.11,12.7,GrabCar,Card,Regular,Platinum,1316,2,8,0.0,0,2.2,4.34,4.61,78,64,1.22,12,0,12,3.4,8.8,-1.3,Light Rain,1,High,1.11,0,0,0,11.76,Current,Good,0,Not Cancelled
BK2026009606,2026-03-28 08:37:51,8,Saturday,3,1,1,0,0,Orchard,Retail,Queenstown,Residential,0,0,6.75,17.9,JustGrab,GrabPay,New,,36,0,1,0.013,0,4.0,4.62,4.81,69,87,0.79,4,0,31,2.55,8.3,2.0,Clear,0,Severe,1.48,0,0,0,16.44,One version behind,Good,1,Driver took too long
BK2026002552,2026-01-24 01:28:01,1,Saturday,1,1,0,1,0,Changi,Airport,Marina Bay,Business/Leisure,1,1,20.52,62.3,GrabShare,GrabPay,Regular,Gold,369,1,9,0.054,1,6.9,4.67,4.66,71,77,0.92,7,0,8,0.59,4.5,4.6,Heavy Rain,1,Severe,1.16,0,0,0,32.52,Current,Average,1,Found alternative transport
BK2026005001,2026-02-15 08:54:44,8,Sunday,2,1,1,0,0,CBD,Business,Sentosa,Leisure,0,1,7.55,18.8,JustGrab,Corporate,Regular,Gold,582,3,8,0.044,1,6.6,4.62,4.93,69,89,0.78,7,0,18,2.36,5.3,2.7,Cloudy,0,High,1.24,0,0,0,15.89,Current,Good,0,Not Cancelled
BK2026015966,2026-05-24 15:51:01,15,Sunday,5,1,0,0,0,CBD,Business,Woodlands,Residential,0,1,10.35,16.1,GrabCar,GrabPay,Regular,Gold,268,1,3,0.005,0,12.1,4.65,4.54,109,71,1.54,15,0,70,1.75,4.3,-1.7,Cloudy,0,Low,1.0,0,0,0,17.47,Current,Good,0,Not Cancelled
BK2026009024,2026-03-23 03:25:47,3,Monday,3,0,0,1,0,Jurong East,Mixed,Clementi,Student/Residential,0,0,6.95,10.5,GrabCar,GrabPay,New,Silver,2,0,0,0.351,2,8.3,4.51,4.63,68,47,1.45,10,0,5,2.54,5.5,-2.6,Clear,0,Medium,1.0,0,1,3,9.94,Current,Good,0,Not Cancelled
BK2026017846,2026-06-10 20:00:18,20,Wednesday,6,0,1,0,0,CBD,Business,Bukit Timah,Residential,0,1,5.27,13.9,GrabCar,Cash,Occasional,,368,1,5,0.125,2,7.8,4.72,4.38,62,82,0.76,10,0,25,1.17,3.9,1.3,Clear,0,Severe,1.2,0,0,0,12.64,Current,Good,0,Not Cancelled
BK2026015239,2026-05-18 08:03:16,8,Monday,5,0,1,0,0,Changi,Airport,Orchard,Retail,1,0,16.9,37.2,GrabCar,Card,Occasional,,33,0,6,0.054,1,3.2,5.0,4.76,62,84,0.74,5,2,62,2.21,6.2,-1.9,Clear,0,Medium,1.54,0,0,0,37.78,One version behind,Good,1,Driver took too long
BK2026004489,2026-02-10 19:22:46,19,Tuesday,2,0,1,0,0,Punggol,Residential,Marina Bay,Business/Leisure,0,1,10.68,22.3,GrabCar Plus,Card,Regular,Silver,533,3,11,0.002,0,4.6,4.3,4.78,42,77,0.55,1,3,93,3.24,10.4,-2.9,Clear,0,High,1.55,0,0,0,29.94,Current,Good,1,Other
BK2026007932,2026-03-13 17:47:14,17,Friday,3,0,1,0,0,Orchard,Retail,Queenstown,Residential,0,0,14.84,32.8,GrabCar Plus,Card,Regular,Silver,582,0,3,0.108,1,6.6,4.61,4.89,71,105,0.68,5,4,58,2.26,8.8,-3.7,Cloudy,0,High,1.45,0,0,0,38.24,Current,Good,1,Found alternative transport
BK2026003880,2026-02-05 06:00:14,6,Thursday,2,0,0,0,0,Ang Mo Kio,Residential,Woodlands,Residential,0,0,5.13,8.3,JustGrab,GrabPay,Occasional,Gold,30,2,4,0.061,1,5.9,4.48,4.67,82,57,1.44,12,0,54,3.97,11.7,4.0,Heavy Rain,1,Medium,1.18,0,0,0,11.15,One version behind,Average,0,Not Cancelled
BK2026008218,2026-03-16 03:42:44,3,Monday,3,0,0,1,0,CBD,Business,Serangoon,Residential,0,1,13.85,26.5,GrabCar Plus,Corporate,Regular,Gold,278,1,10,0.033,1,7.9,4.54,4.77,91,65,1.4,7,0,16,1.05,3.4,0.5,Clear,0,Low,1.0,0,0,0,26.61,One version behind,Good,0,Not Cancelled
BK2026003981,2026-02-06 06:49:46,6,Friday,2,0,0,0,0,Woodlands,Residential,Ang Mo Kio,Residential,0,0,14.73,23.1,JustGrab,Card,Regular,Silver,354,2,10,0.003,0,6.7,4.86,4.88,63,41,1.54,6,2,66,1.5,5.2,1.0,Cloudy,0,Medium,1.0,0,0,0,22.04,Current,Good,0,Not Cancelled
BK2026018371,2026-06-15 18:40:22,18,Monday,6,0,1,0,0,Orchard,Retail,Tampines,Residential,0,0,7.3,23.7,GrabCar,GrabPay,High Value,Platinum,1839,1,19,0.028,1,4.7,4.25,4.65,66,89,0.74,7,1,43,2.18,6.7,-0.5,Clear,0,Severe,1.57,1,0,0,19.64,One version behind,Good,0,Not Cancelled
BK2026019609,2026-06-27 12:03:39,12,Saturday,6,1,0,0,0,Orchard,Retail,Jurong East,Mixed,0,0,4.92,7.3,GrabShare,Cash,New,,35,0,1,0.007,0,6.6,4.41,4.65,89,74,1.2,18,1,87,1.85,9.0,3.1,Light Rain,1,Medium,1.09,1,0,0,9.46,Current,Good,1,Fare too high
BK2026013038,2026-04-28 15:38:13,15,Tuesday,4,0,0,0,0,Yishun,Residential,CBD,Business,0,1,22.05,34.8,GrabCar,Card,Regular,Gold,345,6,13,0.056,1,4.5,4.41,4.54,64,58,1.1,13,2,77,0.75,4.2,-0.4,Clear,0,Medium,1.0,0,1,5,27.98,Current,Good,0,Not Cancelled
BK2026003825,2026-02-04 18:10:35,18,Wednesday,2,0,1,0,0,Clementi,Student/Residential,Changi,Airport,1,0,15.58,26.1,JustGrab,Cash,Occasional,Silver,411,0,4,0.062,1,6.0,4.83,4.97,46,64,0.72,2,2,80,2.35,5.4,3.2,Clear,0,Medium,1.48,1,0,0,31.14,Current,Good,1,Driver took too long
BK2026009813,2026-03-30 04:30:38,4,Monday,3,0,0,1,0,Bukit Timah,Residential,Jurong East,Mixed,0,0,7.32,11.9,GrabCar Plus,Card,New,,26,0,0,0.025,0,9.0,4.39,4.83,72,40,1.8,5,0,51,2.73,6.1,-3.1,Cloudy,0,Medium,1.0,0,0,0,15.6,One version behind,Average,0,Not Cancelled
BK2026007369,2026-03-08 19:57:23,19,Sunday,3,1,1,0,0,Ang Mo Kio,Residential,Marina Bay,Business/Leisure,0,1,16.1,38.4,GrabCar,Card,Occasional,Silver,579,3,7,0.003,0,3.6,4.81,4.55,50,61,0.82,3,3,119,0.24,3.4,4.4,Cloudy,0,Severe,1.19,0,1,2,28.13,Current,Poor,0,Not Cancelled
BK2026001804,2026-01-17 02:07:35,2,Saturday,1,1,0,1,0,Clementi,Student/Residential,Bukit Timah,Residential,0,0,9.6,16.4,JustGrab,Cash,Occasional,,475,0,2,0.06,1,6.6,4.57,4.89,69,42,1.64,7,0,8,0.99,3.2,-1.7,Clear,0,Low,1.0,0,1,5,10.85,One version behind,Good,0,Not Cancelled
BK2026001137,2026-01-11 01:57:54,1,Sunday,1,1,0,1,0,CBD,Business,Marina Bay,Business/Leisure,0,1,18.19,27.8,GrabCar,Card,Occasional,,522,2,4,0.166,3,6.9,4.72,4.73,80,62,1.29,10,0,17,2.09,5.1,-0.4,Cloudy,0,Medium,1.0,0,1,2,25.76,Current,Good,0,Not Cancelled
BK2026013552,2026-05-03 08:40:43,8,Sunday,5,1,1,0,0,Clementi,Student/Residential,Marina Bay,Business/Leisure,0,1,16.88,30.0,GrabCar,Card,New,,1,1,3,0.155,1,10.2,4.34,4.93,45,78,0.58,7,3,128,5.2,10.3,6.2,Clear,0,Low,1.45,0,0,0,35.16,Current,Good,1,App or payment issue
BK2026001342,2026-01-12 21:29:56,21,Monday,1,0,0,0,0,Changi,Airport,Marina Bay,Business/Leisure,1,1,20.46,29.5,GrabCar,Card,Occasional,,38,0,8,0.049,1,8.3,4.26,4.78,79,62,1.27,10,0,28,0.86,3.2,-0.5,Clear,0,Medium,1.0,0,0,0,30.54,Current,Good,0,Not Cancelled
BK2026019436,2026-06-25 20:50:24,20,Thursday,6,0,1,0,0,Marina Bay,Business/Leisure,Punggol,Residential,0,1,7.25,10.4,JustGrab,Card,Occasional,,256,2,3,0.116,2,6.5,4.57,4.67,73,87,0.84,8,1,57,1.24,3.5,3.0,Clear,0,Medium,1.13,0,1,3,10.65,Current,Good,0,Not Cancelled
BK2026010723,2026-04-07 17:42:34,17,Tuesday,4,0,1,0,0,Bukit Timah,Residential,Tampines,Residential,0,0,6.19,14.5,JustGrab,Card,Regular,Gold,208,3,8,0.023,0,7.4,4.44,4.57,46,74,0.62,7,1,41,3.61,8.9,-1.5,Clear,0,Medium,1.51,0,0,0,15.35,Current,Good,1,Fare too high
BK2026019396,2026-06-25 11:31:10,11,Thursday,6,0,0,0,0,Clementi,Student/Residential,Marina Bay,Business/Leisure,0,1,10.21,19.3,JustGrab,Card,Occasional,Silver,350,0,1,0.003,0,2.2,5.0,4.82,61,30,2.03,7,1,29,1.42,5.2,-2.1,Cloudy,0,Medium,1.0,1,0,0,16.84,Current,Good,0,Not Cancelled
BK2026009567,2026-03-28 01:32:38,1,Saturday,3,1,0,1,0,CBD,Business,Ang Mo Kio,Residential,0,1,5.53,8.2,GrabFamily,Cash,New,,31,0,2,0.005,0,5.4,4.71,4.9,95,72,1.32,12,1,54,6.26,16.4,2.6,Heavy Rain,1,Medium,1.25,0,0,0,14.07,Current,Good,1,App or payment issue
BK2026014000,2026-05-07 03:45:53,3,Thursday,5,0,0,1,0,Jurong East,Mixed,Orchard,Retail,0,0,13.94,20.8,JustGrab,Card,High Value,Gold,1086,1,16,0.003,0,7.9,4.92,4.63,69,58,1.19,13,0,12,0.3,2.8,-2.8,Light Rain,1,Medium,1.21,0,0,0,24.01,Current,Average,0,Not Cancelled
BK2026006389,2026-02-28 09:27:18,9,Saturday,2,1,1,0,0,Ang Mo Kio,Residential,Marina Bay,Business/Leisure,0,1,1.74,4.0,GrabCar,GrabPay,Occasional,Silver,533,2,5,0.091,1,7.0,4.81,4.82,45,59,0.76,4,0,58,3.26,8.7,1.0,Clear,0,Medium,1.13,0,0,0,6.51,One version behind,Good,0,Not Cancelled
BK2026016286,2026-05-27 12:14:41,12,Wednesday,5,0,0,0,1,Changi,Airport,Punggol,Residential,1,0,18.08,42.1,GrabCar,Cash,Occasional,Silver,131,1,6,0.052,1,6.1,4.58,4.6,68,68,1.0,6,1,40,2.05,6.9,3.9,Clear,0,High,1.0,0,1,3,26.35,One version behind,Good,0,Not Cancelled
BK2026010667,2026-04-07 04:52:16,4,Tuesday,4,0,0,1,0,Yishun,Residential,Woodlands,Residential,0,0,11.5,19.6,GrabCar,GrabPay,High Value,Gold,1312,1,14,0.002,0,5.4,4.65,4.66,70,38,1.84,11,0,78,1.27,3.4,2.3,Clear,0,Medium,1.0,1,0,0,19.19,Outdated,Average,0,Not Cancelled
BK2026017306,2026-06-05 18:07:41,18,Friday,6,0,1,0,0,CBD,Business,Clementi,Student/Residential,0,1,13.29,30.0,GrabCar,GrabPay,New,,38,0,0,0.026,0,5.3,4.57,4.48,73,97,0.75,9,0,39,0.54,2.7,-0.4,Clear,0,High,1.05,0,1,3,20.22,Current,Good,0,Not Cancelled
BK2026001707,2026-01-16 05:19:59,5,Friday,1,0,0,1,0,Punggol,Residential,Sentosa,Leisure,0,0,8.46,15.7,GrabCar Plus,Card,Regular,Gold,1059,0,6,0.095,1,5.1,4.69,5.0,76,37,2.05,10,2,53,2.33,5.9,-2.0,Clear,0,Medium,1.0,0,0,0,17.68,Current,Good,0,Not Cancelled
BK2026012461,2026-04-23 09:13:40,9,Thursday,4,0,1,0,0,Changi,Airport,Orchard,Retail,1,0,12.96,30.2,JustGrab,Card,Regular,Gold,539,0,11,0.004,0,3.9,4.4,4.77,38,84,0.45,4,1,38,1.54,5.2,-2.6,Clear,0,Medium,1.56,0,0,0,28.65,Current,Good,0,Not Cancelled
BK2026015126,2026-05-17 07:41:02,7,Sunday,5,1,1,0,0,Serangoon,Residential,Changi,Airport,1,0,20.43,39.2,JustGrab,Card,Occasional,,227,1,5,0.01,0,7.9,4.58,4.78,48,62,0.77,5,1,30,0.59,3.6,3.4,Clear,0,High,1.28,1,1,2,33.96,Current,Average,0,Not Cancelled
BK2026009601,2026-03-28 07:15:26,7,Saturday,3,1,1,0,0,Tampines,Residential,CBD,Business,0,1,6.51,14.6,JustGrab,Card,New,,42,1,2,0.046,0,6.9,4.68,4.71,59,70,0.84,3,3,90,1.32,5.9,3.9,Clear,0,High,1.08,0,0,0,12.93,Current,Good,0,Not Cancelled
BK2026012385,2026-04-22 15:38:58,15,Wednesday,4,0,0,0,0,Woodlands,Residential,Tampines,Residential,0,0,6.45,8.5,GrabShare,Card,Regular,Gold,886,3,11,0.001,0,11.2,4.65,4.85,67,46,1.46,11,1,35,3.08,8.2,0.5,Clear,0,Low,1.0,0,0,0,10.58,Current,Good,0,Not Cancelled
BK2026014446,2026-05-11 05:59:37,5,Monday,5,0,0,1,0,Orchard,Retail,Sentosa,Leisure,0,0,11.42,18.4,JustGrab,GrabPay,Occasional,,308,2,3,0.104,1,6.6,4.79,4.61,93,59,1.58,9,0,42,1.37,4.3,3.1,Heavy Rain,1,Medium,1.16,0,1,3,16.92,One version behind,Poor,0,Not Cancelled
BK2026009671,2026-03-28 22:59:01,22,Saturday,3,1,0,0,0,Orchard,Retail,Jurong East,Mixed,0,0,8.91,15.6,JustGrab,GrabPay,High Value,Platinum,601,5,20,0.003,0,6.2,3.88,4.61,78,55,1.42,11,0,20,0.72,2.3,-3.0,Clear,0,Medium,1.0,0,0,0,15.03,One version behind,Average,0,Not Cancelled
BK2026003126,2026-01-29 13:07:18,13,Thursday,1,0,0,0,0,Sentosa,Leisure,Marina Bay,Business/Leisure,0,1,10.85,25.1,GrabCar,Card,Regular,Gold,1396,4,12,0.007,0,3.9,4.95,4.66,64,40,1.6,8,0,28,1.84,4.1,0.6,Cloudy,0,Medium,1.0,1,0,0,19.12,Current,Good,0,Not Cancelled
BK2026006189,2026-02-26 15:01:13,15,Thursday,2,0,0,0,0,Jurong East,Mixed,Clementi,Student/Residential,0,0,5.76,9.6,GrabCar Plus,Corporate,Occasional,Silver,357,0,2,0.641,3,6.0,4.56,4.91,73,37,1.97,10,0,19,2.98,6.1,0.4,Clear,0,Low,1.0,0,0,0,13.12,Current,Good,0,Not Cancelled
BK2026013713,2026-05-04 18:23:54,18,Monday,5,0,1,0,0,Changi,Airport,CBD,Business,1,1,17.84,32.1,GrabCar,Card,Regular,Gold,561,1,13,0.063,1,7.0,4.55,4.6,45,88,0.51,4,6,159,3.01,11.0,0.9,Light Rain,1,Medium,1.53,0,0,0,38.6,Current,Average,1,Wrong pickup/dropoff
BK2026005779,2026-02-22 18:11:14,18,Sunday,2,1,1,0,0,Punggol,Residential,CBD,Business,0,1,17.74,32.2,JustGrab,GrabPay,New,,18,0,0,0.005,0,6.9,4.55,5.0,48,91,0.53,6,5,123,7.46,18.0,3.4,Heavy Rain,1,High,1.48,0,1,8,27.23,Current,Good,1,Driver took too long
BK2026005291,2026-02-18 04:40:13,4,Wednesday,2,0,0,1,1,Woodlands,Residential,CBD,Business,0,1,13.23,20.1,JustGrab,Card,Regular,Silver,1244,3,11,0.01,0,5.3,4.95,4.78,66,55,1.2,5,0,29,1.31,4.0,0.8,Heavy Rain,1,Low,1.1,1,0,0,21.49,Outdated,Good,0,Not Cancelled
BK2026009350,2026-03-26 05:10:47,5,Thursday,3,0,0,1,0,Tampines,Residential,Woodlands,Residential,0,0,9.19,15.2,JustGrab,Card,Occasional,,446,1,9,0.002,0,4.5,4.7,4.7,65,45,1.44,14,0,12,4.24,8.0,2.8,Cloudy,0,Medium,1.0,0,1,5,10.27,One version behind,Good,0,Not Cancelled
BK2026010118,2026-04-02 00:58:46,0,Thursday,4,0,0,1,0,Tampines,Residential,Jurong East,Mixed,0,0,3.05,5.2,JustGrab,GrabPay,Occasional,,413,2,4,0.14,3,6.5,4.46,4.82,65,45,1.44,8,0,33,0.35,1.8,-0.3,Clear,0,Medium,1.0,0,1,3,4.63,Current,Average,0,Not Cancelled
BK2026017717,2026-06-09 15:06:55,15,Tuesday,6,0,0,0,0,Orchard,Retail,Serangoon,Residential,0,0,7.21,11.2,GrabCar,GrabPay,Occasional,Silver,423,0,7,0.051,1,6.6,4.77,4.65,102,61,1.67,14,0,5,1.42,3.0,1.4,Clear,0,Low,1.0,0,1,10,4.0,Current,Poor,0,Not Cancelled
BK2026008024,2026-03-14 11:22:22,11,Saturday,3,1,0,0,0,Serangoon,Residential,Jurong East,Mixed,0,0,14.98,28.7,JustGrab,Card,Regular,Gold,359,4,10,0.007,0,7.0,5.0,4.71,77,47,1.64,8,0,25,3.88,7.7,-1.7,Cloudy,0,Low,1.0,0,0,0,22.97,Current,Average,0,Not Cancelled
BK2026016247,2026-05-27 04:37:02,4,Wednesday,5,0,0,1,1,Orchard,Retail,Sentosa,Leisure,0,0,13.61,23.5,JustGrab,GrabPay,Regular,Gold,1286,0,11,0.001,0,7.4,4.28,4.59,81,68,1.19,14,1,29,3.0,8.6,4.3,Cloudy,0,Medium,1.0,0,0,0,20.91,One version behind,Good,0,Not Cancelled
BK2026012446,2026-04-23 05:46:45,5,Thursday,4,0,0,1,0,Marina Bay,Business/Leisure,CBD,Business,0,1,6.73,9.4,GrabCar,Card,New,,29,1,5,0.138,2,4.9,4.63,4.49,86,71,1.21,9,0,24,1.91,3.6,-0.3,Clear,0,Low,1.0,0,0,0,12.56,Current,Good,0,Not Cancelled
BK2026008096,2026-03-15 02:45:20,2,Sunday,3,1,0,1,0,Woodlands,Residential,Marina Bay,Business/Leisure,0,1,14.02,28.6,GrabShare,Cash,High Value,Gold,710,4,16,0.02,0,5.3,4.72,4.8,61,49,1.24,11,0,26,0.2,1.5,-2.1,Cloudy,0,Medium,1.0,0,0,0,19.74,Current,Good,0,Not Cancelled
